product_id,rm_id,quantity_required
149,RM001,1.5
149,RM007,0.05
150,RM008,1.0
150,RM009,1.0
150,RM003,0.1
150,RM001,1.5
150,RM007,0.05
151,RM008,1.0
151,RM009,1.0
151,RM003,0.1
151,RM001,1.5
151,RM007,0.05
152,RM008,1.0
152,RM009,1.0
152,RM003,0.1
152,RM001,1.5
152,RM007,0.05
153,RM008,1.0
153,RM009,1.0
153,RM003,0.1
153,RM001,1.5
153,RM007,0.05
154,RM008,1.0
154,RM009,1.0
154,RM003,0.1
154,RM001,1.5
154,RM007,0.05
155,RM008,1.0
155,RM009,1.0
155,RM003,0.1
155,RM001,1.5
155,RM007,0.05
156,RM008,1.0
156,RM009,1.0
156,RM003,0.1
156,RM001,1.5
156,RM007,0.05
157,RM008,1.0
157,RM009,1.0
157,RM003,0.1
157,RM001,1.5
157,RM007,0.05
158,RM008,1.0
158,RM009,1.0
158,RM003,0.1
158,RM001,1.5
158,RM007,0.05
159,RM008,1.0
159,RM009,1.0
159,RM003,0.1
159,RM001,1.5
159,RM007,0.05
160,RM008,1.0
160,RM009,1.0
160,RM003,0.1
160,RM001,1.5
160,RM007,0.05
161,RM008,1.0
161,RM009,1.0
161,RM003,0.1
161,RM001,1.5
161,RM007,0.05
162,RM008,1.0
162,RM009,1.0
162,RM003,0.1
162,RM001,1.5
162,RM007,0.05
163,RM008,1.0
163,RM009,1.0
163,RM003,0.1
163,RM001,1.5
163,RM007,0.05
164,RM008,1.0
164,RM009,1.0
164,RM003,0.1
164,RM001,1.5
164,RM007,0.05
165,RM008,1.0
165,RM009,1.0
165,RM003,0.1
165,RM001,1.5
165,RM007,0.05
166,RM008,1.0
166,RM009,1.0
166,RM003,0.1
166,RM001,1.5
166,RM007,0.05
167,RM008,1.0
167,RM009,1.0
167,RM003,0.1
167,RM001,1.5
167,RM007,0.05
168,RM008,1.0
168,RM009,1.0
168,RM003,0.1
168,RM001,1.5
168,RM007,0.05
169,RM008,1.0
169,RM009,1.0
169,RM003,0.1
169,RM001,1.5
169,RM007,0.05
170,RM008,1.0
170,RM009,1.0
170,RM003,0.1
170,RM001,1.5
170,RM007,0.05
171,RM008,1.0
171,RM009,1.0
171,RM003,0.1
171,RM001,1.5
171,RM007,0.05
172,RM008,1.0
172,RM009,1.0
172,RM003,0.1
172,RM001,1.5
172,RM007,0.05
229,RM008,1.0
229,RM009,1.0
229,RM003,0.1
229,RM001,1.5
229,RM007,0.05
230,RM008,1.0
230,RM009,1.0
230,RM003,0.1
230,RM001,1.5
230,RM007,0.05
231,RM008,1.0
231,RM009,1.0
231,RM003,0.1
231,RM001,1.5
231,RM007,0.05
232,RM008,1.0
232,RM009,1.0
232,RM003,0.1
232,RM001,1.5
232,RM007,0.05
233,RM008,1.0
233,RM009,1.0
233,RM003,0.1
233,RM001,1.5
233,RM007,0.05
234,RM008,1.0
234,RM009,1.0
234,RM003,0.1
234,RM001,1.5
234,RM007,0.05
235,RM008,1.0
235,RM009,1.0
235,RM003,0.1
235,RM001,1.5
235,RM007,0.05
236,RM008,1.0
236,RM009,1.0
236,RM003,0.1
236,RM001,1.5
236,RM007,0.05
237,RM008,1.0
237,RM009,1.0
237,RM003,0.1
237,RM001,1.5
237,RM007,0.05
238,RM008,1.0
238,RM009,1.0
238,RM003,0.1
238,RM001,1.5
238,RM007,0.05
239,RM008,1.0
239,RM009,1.0
239,RM003,0.1
239,RM001,1.5
239,RM007,0.05
240,RM008,1.0
240,RM009,1.0
240,RM003,0.1
240,RM001,1.5
240,RM007,0.05
241,RM008,1.0
241,RM009,1.0
241,RM003,0.1
241,RM001,1.5
241,RM007,0.05
242,RM008,1.0
242,RM009,1.0
242,RM003,0.1
242,RM001,1.5
242,RM007,0.05
243,RM008,1.0
243,RM009,1.0
243,RM003,0.1
243,RM001,1.5
243,RM007,0.05
244,RM008,1.0
244,RM009,1.0
244,RM003,0.1
244,RM001,1.5
244,RM007,0.05
245,RM008,1.0
245,RM009,1.0
245,RM003,0.1
245,RM001,1.5
245,RM007,0.05
246,RM008,1.0
246,RM009,1.0
246,RM003,0.1
246,RM001,1.5
246,RM007,0.05
247,RM008,1.0
247,RM009,1.0
247,RM003,0.1
247,RM001,1.5
247,RM007,0.05
248,RM008,1.0
248,RM009,1.0
248,RM003,0.1
248,RM001,1.5
248,RM007,0.05
249,RM008,1.0
249,RM009,1.0
249,RM003,0.1
249,RM001,1.5
249,RM007,0.05
250,RM008,1.0
250,RM009,1.0
250,RM003,0.1
250,RM001,1.5
250,RM007,0.05
251,RM008,1.0
251,RM009,1.0
251,RM003,0.1
251,RM001,1.5
251,RM007,0.05
252,RM008,1.0
252,RM009,1.0
252,RM003,0.1
252,RM001,1.5
252,RM007,0.05
253,RM008,1.0
253,RM009,1.0
253,RM003,0.1
253,RM001,1.5
253,RM007,0.05
254,RM008,1.0
254,RM009,1.0
254,RM003,0.1
254,RM001,1.5
254,RM007,0.05
255,RM008,1.0
255,RM009,1.0
255,RM003,0.1
255,RM001,1.5
255,RM007,0.05
256,RM008,1.0
256,RM009,1.0
256,RM003,0.1
256,RM001,1.5
256,RM007,0.05
257,RM008,1.0
257,RM009,1.0
257,RM003,0.1
257,RM001,1.5
257,RM007,0.05
258,RM008,1.0
258,RM009,1.0
258,RM003,0.1
258,RM001,1.5
258,RM007,0.05
259,RM008,1.0
259,RM009,1.0
259,RM003,0.1
259,RM001,1.5
259,RM007,0.05
260,RM008,1.0
260,RM009,1.0
260,RM003,0.1
260,RM001,1.5
260,RM007,0.05
261,RM008,1.0
261,RM009,1.0
261,RM003,0.1
261,RM001,1.5
261,RM007,0.05
262,RM008,1.0
262,RM009,1.0
262,RM003,0.1
262,RM001,1.5
262,RM007,0.05
263,RM008,1.0
263,RM009,1.0
263,RM003,0.1
263,RM001,1.5
263,RM007,0.05
264,RM008,1.0
264,RM009,1.0
264,RM003,0.1
264,RM001,1.5
264,RM007,0.05
265,RM008,1.0
265,RM009,1.0
265,RM003,0.1
265,RM001,1.5
265,RM007,0.05
266,RM008,1.0
266,RM009,1.0
266,RM003,0.1
266,RM001,1.5
266,RM007,0.05
267,RM008,1.0
267,RM009,1.0
267,RM003,0.1
267,RM001,1.5
267,RM007,0.05
268,RM008,1.0
268,RM009,1.0
268,RM003,0.1
268,RM001,1.5
268,RM007,0.05
269,RM008,1.0
269,RM009,1.0
269,RM003,0.1
269,RM001,1.5
269,RM007,0.05
270,RM008,1.0
270,RM009,1.0
270,RM003,0.1
270,RM001,1.5
270,RM007,0.05
271,RM008,1.0
271,RM009,1.0
271,RM003,0.1
271,RM001,1.5
271,RM007,0.05
272,RM008,1.0
272,RM009,1.0
272,RM003,0.1
272,RM001,1.5
272,RM007,0.05
273,RM008,1.0
273,RM009,1.0
273,RM003,0.1
273,RM001,1.5
273,RM007,0.05
274,RM008,1.0
274,RM009,1.0
274,RM003,0.1
274,RM001,1.5
274,RM007,0.05
275,RM008,1.0
275,RM009,1.0
275,RM003,0.1
275,RM001,1.5
275,RM007,0.05
276,RM008,1.0
276,RM009,1.0
276,RM003,0.1
276,RM001,1.5
276,RM007,0.05
277,RM008,1.0
277,RM009,1.0
277,RM003,0.1
277,RM001,1.5
277,RM007,0.05
278,RM008,1.0
278,RM009,1.0
278,RM003,0.1
278,RM001,1.5
278,RM007,0.05
279,RM008,1.0
279,RM009,1.0
279,RM003,0.1
279,RM001,1.5
279,RM007,0.05
512,RM008,1.0
512,RM009,1.0
512,RM003,0.1
512,RM001,1.5
512,RM007,0.05
855,RM008,1.0
855,RM009,1.0
855,RM003,0.1
855,RM001,1.5
855,RM007,0.05
856,RM008,1.0
856,RM009,1.0
856,RM003,0.1
856,RM001,1.5
856,RM007,0.05
857,RM008,1.0
857,RM009,1.0
857,RM003,0.1
857,RM001,1.5
857,RM007,0.05
858,RM008,1.0
858,RM009,1.0
858,RM003,0.1
858,RM001,1.5
858,RM007,0.05
859,RM008,1.0
859,RM009,1.0
859,RM003,0.1
859,RM001,1.5
859,RM007,0.05
860,RM008,1.0
860,RM009,1.0
860,RM003,0.1
860,RM001,1.5
860,RM007,0.05
861,RM008,1.0
861,RM009,1.0
861,RM003,0.1
861,RM001,1.5
861,RM007,0.05
862,RM008,1.0
862,RM009,1.0
862,RM003,0.1
862,RM001,1.5
862,RM007,0.05
863,RM008,1.0
863,RM009,1.0
863,RM003,0.1
863,RM001,1.5
863,RM007,0.05
864,RM008,1.0
864,RM009,1.0
864,RM003,0.1
864,RM001,1.5
864,RM007,0.05
865,RM008,1.0
865,RM009,1.0
865,RM003,0.1
865,RM001,1.5
865,RM007,0.05
866,RM008,1.0
866,RM009,1.0
866,RM003,0.1
866,RM001,1.5
866,RM007,0.05
867,RM008,1.0
867,RM009,1.0
867,RM003,0.1
867,RM001,1.5
867,RM007,0.05
868,RM008,1.0
868,RM009,1.0
868,RM003,0.1
868,RM001,1.5
868,RM007,0.05
869,RM008,1.0
869,RM009,1.0
869,RM003,0.1
869,RM001,1.5
869,RM007,0.05
870,RM008,1.0
870,RM009,1.0
870,RM003,0.1
870,RM001,1.5
870,RM007,0.05
871,RM008,1.0
871,RM009,1.0
871,RM003,0.1
871,RM001,1.5
871,RM007,0.05
872,RM008,1.0
872,RM009,1.0
872,RM003,0.1
872,RM001,1.5
872,RM007,0.05
873,RM008,1.0
873,RM009,1.0
873,RM003,0.1
873,RM001,1.5
873,RM007,0.05
874,RM008,1.0
874,RM009,1.0
874,RM003,0.1
874,RM001,1.5
874,RM007,0.05
875,RM008,1.0
875,RM009,1.0
875,RM003,0.1
875,RM001,1.5
875,RM007,0.05
876,RM008,1.0
876,RM009,1.0
876,RM003,0.1
876,RM001,1.5
876,RM007,0.05
877,RM008,1.0
877,RM009,1.0
877,RM003,0.1
877,RM001,1.5
877,RM007,0.05
878,RM008,1.0
878,RM009,1.0
878,RM003,0.1
878,RM001,1.5
878,RM007,0.05
879,RM008,1.0
879,RM009,1.0
879,RM003,0.1
879,RM001,1.5
879,RM007,0.05
880,RM008,1.0
880,RM009,1.0
880,RM003,0.1
880,RM001,1.5
880,RM007,0.05
881,RM008,1.0
881,RM009,1.0
881,RM003,0.1
881,RM001,1.5
881,RM007,0.05
882,RM008,1.0
882,RM009,1.0
882,RM003,0.1
882,RM001,1.5
882,RM007,0.05
883,RM008,1.0
883,RM009,1.0
883,RM003,0.1
883,RM001,1.5
883,RM007,0.05
884,RM008,1.0
884,RM009,1.0
884,RM003,0.1
884,RM001,1.5
884,RM007,0.05
885,RM008,1.0
885,RM009,1.0
885,RM003,0.1
885,RM001,1.5
885,RM007,0.05
886,RM008,1.0
886,RM009,1.0
886,RM003,0.1
886,RM001,1.5
886,RM007,0.05
887,RM008,1.0
887,RM009,1.0
887,RM003,0.1
887,RM001,1.5
887,RM007,0.05
888,RM008,1.0
888,RM009,1.0
888,RM003,0.1
888,RM001,1.5
888,RM007,0.05
889,RM008,1.0
889,RM009,1.0
889,RM003,0.1
889,RM001,1.5
889,RM007,0.05
890,RM008,1.0
890,RM009,1.0
890,RM003,0.1
890,RM001,1.5
890,RM007,0.05
891,RM008,1.0
891,RM009,1.0
891,RM003,0.1
891,RM001,1.5
891,RM007,0.05
1144,RM008,1.0
1144,RM009,1.0
1144,RM003,0.1
1144,RM001,1.5
1144,RM007,0.05
1145,RM008,1.0
1145,RM009,1.0
1145,RM003,0.1
1145,RM001,1.5
1145,RM007,0.05
1146,RM008,1.0
1146,RM009,1.0
1146,RM003,0.1
1146,RM001,1.5
1146,RM007,0.05
1147,RM008,1.0
1147,RM009,1.0
1147,RM003,0.1
1147,RM001,1.5
1147,RM007,0.05
1148,RM008,1.0
1148,RM009,1.0
1148,RM003,0.1
1148,RM001,1.5
1148,RM007,0.05
1149,RM008,1.0
1149,RM009,1.0
1149,RM003,0.1
1149,RM001,1.5
1149,RM007,0.05
1150,RM008,1.0
1150,RM009,1.0
1150,RM003,0.1
1150,RM001,1.5
1150,RM007,0.05
1151,RM008,1.0
1151,RM009,1.0
1151,RM003,0.1
1151,RM001,1.5
1151,RM007,0.05
1152,RM008,1.0
1152,RM009,1.0
1152,RM003,0.1
1152,RM001,1.5
1152,RM007,0.05
1153,RM008,1.0
1153,RM009,1.0
1153,RM003,0.1
1153,RM001,1.5
1153,RM007,0.05
1154,RM008,1.0
1154,RM009,1.0
1154,RM003,0.1
1154,RM001,1.5
1154,RM007,0.05
1155,RM008,1.0
1155,RM009,1.0
1155,RM003,0.1
1155,RM001,1.5
1155,RM007,0.05
1156,RM008,1.0
1156,RM009,1.0
1156,RM003,0.1
1156,RM001,1.5
1156,RM007,0.05
1157,RM008,1.0
1157,RM009,1.0
1157,RM003,0.1
1157,RM001,1.5
1157,RM007,0.05
1158,RM008,1.0
1158,RM009,1.0
1158,RM003,0.1
1158,RM001,1.5
1158,RM007,0.05
1159,RM008,1.0
1159,RM009,1.0
1159,RM003,0.1
1159,RM001,1.5
1159,RM007,0.05
1160,RM008,1.0
1160,RM009,1.0
1160,RM003,0.1
1160,RM001,1.5
1160,RM007,0.05
1161,RM008,1.0
1161,RM009,1.0
1161,RM003,0.1
1161,RM001,1.5
1161,RM007,0.05
1162,RM008,1.0
1162,RM009,1.0
1162,RM003,0.1
1162,RM001,1.5
1162,RM007,0.05
1163,RM008,1.0
1163,RM009,1.0
1163,RM003,0.1
1163,RM001,1.5
1163,RM007,0.05
1164,RM008,1.0
1164,RM009,1.0
1164,RM003,0.1
1164,RM001,1.5
1164,RM007,0.05
1668,RM008,1.0
1668,RM009,1.0
1668,RM003,0.1
1668,RM001,1.5
1668,RM007,0.05
1669,RM008,1.0
1669,RM009,1.0
1669,RM003,0.1
1669,RM001,1.5
1669,RM007,0.05
1670,RM008,1.0
1670,RM009,1.0
1670,RM003,0.1
1670,RM001,1.5
1670,RM007,0.05
1755,RM008,1.0
1755,RM009,1.0
1755,RM003,0.1
1755,RM001,1.5
1755,RM007,0.05
1756,RM008,1.0
1756,RM009,1.0
1756,RM003,0.1
1756,RM001,1.5
1756,RM007,0.05
1757,RM008,1.0
1757,RM009,1.0
1757,RM003,0.1
1757,RM001,1.5
1757,RM007,0.05
1758,RM008,1.0
1758,RM009,1.0
1758,RM003,0.1
1758,RM001,1.5
1758,RM007,0.05
1759,RM008,1.0
1759,RM009,1.0
1759,RM003,0.1
1759,RM001,1.5
1759,RM007,0.05
1760,RM008,1.0
1760,RM009,1.0
1760,RM003,0.1
1760,RM001,1.5
1760,RM007,0.05
1761,RM008,1.0
1761,RM009,1.0
1761,RM003,0.1
1761,RM001,1.5
1761,RM007,0.05
1762,RM008,1.0
1762,RM009,1.0
1762,RM003,0.1
1762,RM001,1.5
1762,RM007,0.05
1763,RM008,1.0
1763,RM009,1.0
1763,RM003,0.1
1763,RM001,1.5
1763,RM007,0.05
1764,RM008,1.0
1764,RM009,1.0
1764,RM003,0.1
1764,RM001,1.5
1764,RM007,0.05
1765,RM008,1.0
1765,RM009,1.0
1765,RM003,0.1
1765,RM001,1.5
1765,RM007,0.05
1998,RM008,1.0
1998,RM009,1.0
1998,RM003,0.1
1998,RM001,1.5
1998,RM007,0.05
1999,RM008,1.0
1999,RM009,1.0
1999,RM003,0.1
1999,RM001,1.5
1999,RM007,0.05
2000,RM008,1.0
2000,RM009,1.0
2000,RM003,0.1
2000,RM001,1.5
2000,RM007,0.05
2001,RM008,1.0
2001,RM009,1.0
2001,RM003,0.1
2001,RM001,1.5
2001,RM007,0.05
2002,RM008,1.0
2002,RM009,1.0
2002,RM003,0.1
2002,RM001,1.5
2002,RM007,0.05
2003,RM008,1.0
2003,RM009,1.0
2003,RM003,0.1
2003,RM001,1.5
2003,RM007,0.05
2004,RM008,1.0
2004,RM009,1.0
2004,RM003,0.1
2004,RM001,1.5
2004,RM007,0.05
2005,RM008,1.0
2005,RM009,1.0
2005,RM003,0.1
2005,RM001,1.5
2005,RM007,0.05
2006,RM008,1.0
2006,RM009,1.0
2006,RM003,0.1
2006,RM001,1.5
2006,RM007,0.05
2007,RM008,1.0
2007,RM009,1.0
2007,RM003,0.1
2007,RM001,1.5
2007,RM007,0.05
2008,RM008,1.0
2008,RM009,1.0
2008,RM003,0.1
2008,RM001,1.5
2008,RM007,0.05
2009,RM008,1.0
2009,RM009,1.0
2009,RM003,0.1
2009,RM001,1.5
2009,RM007,0.05
2010,RM008,1.0
2010,RM009,1.0
2010,RM003,0.1
2010,RM001,1.5
2010,RM007,0.05
2011,RM008,1.0
2011,RM009,1.0
2011,RM003,0.1
2011,RM001,1.5
2011,RM007,0.05
2012,RM008,1.0
2012,RM009,1.0
2012,RM003,0.1
2012,RM001,1.5
2012,RM007,0.05
2013,RM008,1.0
2013,RM009,1.0
2013,RM003,0.1
2013,RM001,1.5
2013,RM007,0.05
2014,RM008,1.0
2014,RM009,1.0
2014,RM003,0.1
2014,RM001,1.5
2014,RM007,0.05
2015,RM008,1.0
2015,RM009,1.0
2015,RM003,0.1
2015,RM001,1.5
2015,RM007,0.05
2016,RM008,1.0
2016,RM009,1.0
2016,RM003,0.1
2016,RM001,1.5
2016,RM007,0.05
2017,RM008,1.0
2017,RM009,1.0
2017,RM003,0.1
2017,RM001,1.5
2017,RM007,0.05
2018,RM008,1.0
2018,RM009,1.0
2018,RM003,0.1
2018,RM001,1.5
2018,RM007,0.05
2019,RM008,1.0
2019,RM009,1.0
2019,RM003,0.1
2019,RM001,1.5
2019,RM007,0.05
2020,RM008,1.0
2020,RM009,1.0
2020,RM003,0.1
2020,RM001,1.5
2020,RM007,0.05
2021,RM008,1.0
2021,RM009,1.0
2021,RM003,0.1
2021,RM001,1.5
2021,RM007,0.05
2022,RM008,1.0
2022,RM009,1.0
2022,RM003,0.1
2022,RM001,1.5
2022,RM007,0.05
2023,RM008,1.0
2023,RM009,1.0
2023,RM003,0.1
2023,RM001,1.5
2023,RM007,0.05
2024,RM008,1.0
2024,RM009,1.0
2024,RM003,0.1
2024,RM001,1.5
2024,RM007,0.05
2025,RM008,1.0
2025,RM009,1.0
2025,RM003,0.1
2025,RM001,1.5
2025,RM007,0.05
2026,RM008,1.0
2026,RM009,1.0
2026,RM003,0.1
2026,RM001,1.5
2026,RM007,0.05
2027,RM008,1.0
2027,RM009,1.0
2027,RM003,0.1
2027,RM001,1.5
2027,RM007,0.05
2028,RM008,1.0
2028,RM009,1.0
2028,RM003,0.1
2028,RM001,1.5
2028,RM007,0.05
2029,RM008,1.0
2029,RM009,1.0
2029,RM003,0.1
2029,RM001,1.5
2029,RM007,0.05
2030,RM008,1.0
2030,RM009,1.0
2030,RM003,0.1
2030,RM001,1.5
2030,RM007,0.05
2031,RM008,1.0
2031,RM009,1.0
2031,RM003,0.1
2031,RM001,1.5
2031,RM007,0.05
2032,RM008,1.0
2032,RM009,1.0
2032,RM003,0.1
2032,RM001,1.5
2032,RM007,0.05
2033,RM008,1.0
2033,RM009,1.0
2033,RM003,0.1
2033,RM001,1.5
2033,RM007,0.05
2034,RM008,1.0
2034,RM009,1.0
2034,RM003,0.1
2034,RM001,1.5
2034,RM007,0.05
2035,RM008,1.0
2035,RM009,1.0
2035,RM003,0.1
2035,RM001,1.5
2035,RM007,0.05
2036,RM008,1.0
2036,RM009,1.0
2036,RM003,0.1
2036,RM001,1.5
2036,RM007,0.05
2037,RM008,1.0
2037,RM009,1.0
2037,RM003,0.1
2037,RM001,1.5
2037,RM007,0.05
2038,RM008,1.0
2038,RM009,1.0
2038,RM003,0.1
2038,RM001,1.5
2038,RM007,0.05
2039,RM008,1.0
2039,RM009,1.0
2039,RM003,0.1
2039,RM001,1.5
2039,RM007,0.05
2040,RM008,1.0
2040,RM009,1.0
2040,RM003,0.1
2040,RM001,1.5
2040,RM007,0.05
2125,RM008,1.0
2125,RM009,1.0
2125,RM003,0.1
2125,RM001,1.5
2125,RM007,0.05
2126,RM008,1.0
2126,RM009,1.0
2126,RM003,0.1
2126,RM001,1.5
2126,RM007,0.05
2127,RM008,1.0
2127,RM009,1.0
2127,RM003,0.1
2127,RM001,1.5
2127,RM007,0.05
2128,RM008,1.0
2128,RM009,1.0
2128,RM003,0.1
2128,RM001,1.5
2128,RM007,0.05
2129,RM008,1.0
2129,RM009,1.0
2129,RM003,0.1
2129,RM001,1.5
2129,RM007,0.05
2130,RM008,1.0
2130,RM009,1.0
2130,RM003,0.1
2130,RM001,1.5
2130,RM007,0.05
2131,RM008,1.0
2131,RM009,1.0
2131,RM003,0.1
2131,RM001,1.5
2131,RM007,0.05
2132,RM008,1.0
2132,RM009,1.0
2132,RM003,0.1
2132,RM001,1.5
2132,RM007,0.05
2133,RM008,1.0
2133,RM009,1.0
2133,RM003,0.1
2133,RM001,1.5
2133,RM007,0.05
2134,RM008,1.0
2134,RM009,1.0
2134,RM003,0.1
2134,RM001,1.5
2134,RM007,0.05
2135,RM008,1.0
2135,RM009,1.0
2135,RM003,0.1
2135,RM001,1.5
2135,RM007,0.05
2136,RM008,1.0
2136,RM009,1.0
2136,RM003,0.1
2136,RM001,1.5
2136,RM007,0.05
2137,RM008,1.0
2137,RM009,1.0
2137,RM003,0.1
2137,RM001,1.5
2137,RM007,0.05
2138,RM008,1.0
2138,RM009,1.0
2138,RM003,0.1
2138,RM001,1.5
2138,RM007,0.05
2139,RM008,1.0
2139,RM009,1.0
2139,RM003,0.1
2139,RM001,1.5
2139,RM007,0.05
2140,RM008,1.0
2140,RM009,1.0
2140,RM003,0.1
2140,RM001,1.5
2140,RM007,0.05
2141,RM008,1.0
2141,RM009,1.0
2141,RM003,0.1
2141,RM001,1.5
2141,RM007,0.05
2142,RM008,1.0
2142,RM009,1.0
2142,RM003,0.1
2142,RM001,1.5
2142,RM007,0.05
2143,RM008,1.0
2143,RM009,1.0
2143,RM003,0.1
2143,RM001,1.5
2143,RM007,0.05
2144,RM008,1.0
2144,RM009,1.0
2144,RM003,0.1
2144,RM001,1.5
2144,RM007,0.05
2145,RM008,1.0
2145,RM009,1.0
2145,RM003,0.1
2145,RM001,1.5
2145,RM007,0.05
2146,RM008,1.0
2146,RM009,1.0
2146,RM003,0.1
2146,RM001,1.5
2146,RM007,0.05
2147,RM008,1.0
2147,RM009,1.0
2147,RM003,0.1
2147,RM001,1.5
2147,RM007,0.05
2298,RM008,1.0
2298,RM009,1.0
2298,RM003,0.1
2298,RM001,1.5
2298,RM007,0.05
2299,RM008,1.0
2299,RM009,1.0
2299,RM003,0.1
2299,RM001,1.5
2299,RM007,0.05
2300,RM008,1.0
2300,RM009,1.0
2300,RM003,0.1
2300,RM001,1.5
2300,RM007,0.05
2301,RM008,1.0
2301,RM009,1.0
2301,RM003,0.1
2301,RM001,1.5
2301,RM007,0.05
2302,RM008,1.0
2302,RM009,1.0
2302,RM003,0.1
2302,RM001,1.5
2302,RM007,0.05
2303,RM008,1.0
2303,RM009,1.0
2303,RM003,0.1
2303,RM001,1.5
2303,RM007,0.05
2304,RM008,1.0
2304,RM009,1.0
2304,RM003,0.1
2304,RM001,1.5
2304,RM007,0.05
2305,RM008,1.0
2305,RM009,1.0
2305,RM003,0.1
2305,RM001,1.5
2305,RM007,0.05
2306,RM008,1.0
2306,RM009,1.0
2306,RM003,0.1
2306,RM001,1.5
2306,RM007,0.05
2307,RM008,1.0
2307,RM009,1.0
2307,RM003,0.1
2307,RM001,1.5
2307,RM007,0.05
2308,RM008,1.0
2308,RM009,1.0
2308,RM003,0.1
2308,RM001,1.5
2308,RM007,0.05
2309,RM008,1.0
2309,RM009,1.0
2309,RM003,0.1
2309,RM001,1.5
2309,RM007,0.05
2310,RM008,1.0
2310,RM009,1.0
2310,RM003,0.1
2310,RM001,1.5
2310,RM007,0.05
2311,RM008,1.0
2311,RM009,1.0
2311,RM003,0.1
2311,RM001,1.5
2311,RM007,0.05
2312,RM008,1.0
2312,RM009,1.0
2312,RM003,0.1
2312,RM001,1.5
2312,RM007,0.05
2313,RM008,1.0
2313,RM009,1.0
2313,RM003,0.1
2313,RM001,1.5
2313,RM007,0.05
2314,RM008,1.0
2314,RM009,1.0
2314,RM003,0.1
2314,RM001,1.5
2314,RM007,0.05
2315,RM008,1.0
2315,RM009,1.0
2315,RM003,0.1
2315,RM001,1.5
2315,RM007,0.05
2316,RM008,1.0
2316,RM009,1.0
2316,RM003,0.1
2316,RM001,1.5
2316,RM007,0.05
2317,RM008,1.0
2317,RM009,1.0
2317,RM003,0.1
2317,RM001,1.5
2317,RM007,0.05
2318,RM008,1.0
2318,RM009,1.0
2318,RM003,0.1
2318,RM001,1.5
2318,RM007,0.05
2319,RM008,1.0
2319,RM009,1.0
2319,RM003,0.1
2319,RM001,1.5
2319,RM007,0.05
2320,RM008,1.0
2320,RM009,1.0
2320,RM003,0.1
2320,RM001,1.5
2320,RM007,0.05
2321,RM008,1.0
2321,RM009,1.0
2321,RM003,0.1
2321,RM001,1.5
2321,RM007,0.05
2322,RM008,1.0
2322,RM009,1.0
2322,RM003,0.1
2322,RM001,1.5
2322,RM007,0.05
2323,RM008,1.0
2323,RM009,1.0
2323,RM003,0.1
2323,RM001,1.5
2323,RM007,0.05
2324,RM008,1.0
2324,RM009,1.0
2324,RM003,0.1
2324,RM001,1.5
2324,RM007,0.05
2325,RM008,1.0
2325,RM009,1.0
2325,RM003,0.1
2325,RM001,1.5
2325,RM007,0.05
2326,RM008,1.0
2326,RM009,1.0
2326,RM003,0.1
2326,RM001,1.5
2326,RM007,0.05
1,RM008,1.0
1,RM009,1.0
1,RM003,0.1
1,RM001,1.5
1,RM007,0.05
2,RM008,1.0
2,RM009,1.0
2,RM003,0.1
2,RM001,1.5
2,RM007,0.05
3,RM008,1.0
3,RM009,1.0
3,RM003,0.1
3,RM001,1.5
3,RM007,0.05
4,RM008,1.0
4,RM009,1.0
4,RM003,0.1
4,RM001,1.5
4,RM007,0.05
5,RM008,1.0
5,RM009,1.0
5,RM003,0.1
5,RM001,1.5
5,RM007,0.05
6,RM008,1.0
6,RM009,1.0
6,RM003,0.1
6,RM001,1.5
6,RM007,0.05
7,RM008,1.0
7,RM009,1.0
7,RM003,0.1
7,RM001,1.5
7,RM007,0.05
8,RM008,1.0
8,RM009,1.0
8,RM003,0.1
8,RM001,1.5
8,RM007,0.05
9,RM008,1.0
9,RM009,1.0
9,RM003,0.1
9,RM001,1.5
9,RM007,0.05
10,RM008,1.0
10,RM009,1.0
10,RM003,0.1
10,RM001,1.5
10,RM007,0.05
11,RM008,1.0
11,RM009,1.0
11,RM003,0.1
11,RM001,1.5
11,RM007,0.05
12,RM008,1.0
12,RM009,1.0
12,RM003,0.1
12,RM001,1.5
12,RM007,0.05
13,RM008,1.0
13,RM009,1.0
13,RM003,0.1
13,RM001,1.5
13,RM007,0.05
14,RM008,1.0
14,RM009,1.0
14,RM003,0.1
14,RM001,1.5
14,RM007,0.05
15,RM008,1.0
15,RM009,1.0
15,RM003,0.1
15,RM001,1.5
15,RM007,0.05
16,RM008,1.0
16,RM009,1.0
16,RM003,0.1
16,RM001,1.5
16,RM007,0.05
17,RM008,1.0
17,RM009,1.0
17,RM003,0.1
17,RM001,1.5
17,RM007,0.05
18,RM008,1.0
18,RM009,1.0
18,RM003,0.1
18,RM001,1.5
18,RM007,0.05
19,RM008,1.0
19,RM009,1.0
19,RM003,0.1
19,RM001,1.5
19,RM007,0.05
20,RM008,1.0
20,RM009,1.0
20,RM003,0.1
20,RM001,1.5
20,RM007,0.05
21,RM008,1.0
21,RM009,1.0
21,RM003,0.1
21,RM001,1.5
21,RM007,0.05
22,RM008,1.0
22,RM009,1.0
22,RM003,0.1
22,RM001,1.5
22,RM007,0.05
23,RM008,1.0
23,RM009,1.0
23,RM003,0.1
23,RM001,1.5
23,RM007,0.05
24,RM008,1.0
24,RM009,1.0
24,RM003,0.1
24,RM001,1.5
24,RM007,0.05
25,RM008,1.0
